daily output file at cell level

Daily summary output from 3D-CMCC version 'f', time 'd', spatial 'u'


Cell 0, 0, Lat = 51.18, Long  = 4.31


Daily GPP = daily total gross primary production (gC/m2/day)
Daily NPP = daily total net primary production (tDM/m2/day)
Daily ET = daily canopy transpiration(mm/day)
Daily LAI = daily Leaf Area Index (m^2/m^2)
Daily F_SW = Daily Soil water modifier
Daily F_PSI = Daily Soil water modifier-BIOME
Daily F_T = Daily temperature modifier
Daily F_PSI = Daily VPD modifier



-YEAR    MONTH      DAY   GPP(0) GPP(tot)   NPP(0) NPP(tot)    ET(0)  ET(tot)   LAI(0)    CC(0) DEADTREE(0) DEADTREE(tot)
-2008       10       28     1.61     1.61   0.0155   0.0155    0.149    0.149     2.21       66        0        0 
-2008       10       29     1.38     1.38   0.0132   0.0132    0.153    0.153     2.21       66        0        0 
-2008       10       30     0.32     0.32  0.00308  0.00308   0.0551   0.0551     2.21       66        0        0 
-2008       10       31    0.547    0.547  0.00525  0.00525   0.0605   0.0605     2.21       66        0        0 
-2008       11        1    0.328    0.328  0.00315  0.00315   0.0303   0.0303      2.2       66        0        0 
-2008       11        2     1.41     1.41   0.0136   0.0136    0.114    0.114      2.2     66.1        0        0 
-2008       11        3    0.363    0.363  0.00349  0.00349   0.0293   0.0293      2.2     66.1        0        0 
-2008       11        4     1.17     1.17   0.0112   0.0112    0.105    0.105      2.2     66.1        0        0 
-2008       11        5    0.374    0.374   0.0036   0.0036   0.0301   0.0301      2.2     66.1        0        0 
-2008       11        6     1.68     1.68   0.0161   0.0161    0.125    0.125      2.2     66.1        0        0 
-2008       11        7     1.56     1.56    0.015    0.015    0.115    0.115      2.2     66.1        0        0 
-2008       11        8     1.98     1.98    0.019    0.019    0.151    0.151      2.2     66.1        0        0 
-2008       11        9     1.13     1.13   0.0109   0.0109   0.0842   0.0842     2.19     66.1        0        0 
-2008       11       10     0.52     0.52  0.00499  0.00499   0.0362   0.0362     2.19     66.1        0        0 
-2008       11       11     1.15     1.15    0.011    0.011   0.0818   0.0818     2.19     66.1        0        0 
-2008       11       12      1.5      1.5   0.0144   0.0144    0.118    0.118     2.19     66.1        0        0 
-2008       11       13      1.4      1.4   0.0135   0.0135    0.109    0.109     2.19     66.1        0        0 
-2008       11       14    0.297    0.297  0.00285  0.00285   0.0238   0.0238     2.19     66.1        0        0 
-2008       11       15    0.274    0.274  0.00263  0.00263   0.0201   0.0201     2.19     66.1        0        0 
-2008       11       16    0.618    0.618  0.00593  0.00593   0.0458   0.0458     2.18     66.1        0        0 
-2008       11       17     0.78     0.78  0.00748  0.00748   0.0696   0.0696     2.18     66.1        0        0 
-2008       11       18    0.234    0.234  0.00224  0.00224   0.0201   0.0201     2.18     66.1        0        0 
-2008       11       19    0.501    0.501  0.00481  0.00481   0.0406   0.0406     2.18     66.1        0        0 
-2008       11       20     0.55     0.55  0.00528  0.00528   0.0409   0.0409     2.18     66.1        0        0 
-2008       11       21    0.933    0.933  0.00896  0.00896   0.0793   0.0793     2.18     66.1        0        0 
-2008       11       22    0.411    0.411  0.00395  0.00395   0.0705   0.0705     2.18     66.1        0        0 
-2008       11       23    0.148    0.148  0.00142  0.00142    0.038    0.038     2.18     66.1        0        0 
-2008       11       24      0.2      0.2  0.00192  0.00192   0.0341   0.0341     2.18     66.1        0        0 
-2008       11       25    0.678    0.678  0.00651  0.00651   0.0779   0.0779     2.18     66.1        0        0 
-2008       11       26    0.697    0.697  0.00669  0.00669   0.0714   0.0714     2.18     66.1        0        0 
-2008       11       27    0.204    0.204  0.00195  0.00195   0.0216   0.0216     2.17     66.1        0        0 
-2008       11       28    0.333    0.333  0.00319  0.00319   0.0455   0.0455     2.17     66.1        0        0 
-2008       11       29    0.434    0.434  0.00416  0.00416   0.0643   0.0643     2.17     66.1        0        0 
-2008       11       30    0.135    0.135   0.0013   0.0013   0.0229   0.0229     2.17     66.1        0        0 
-2008       12        1    0.309    0.309  0.00297  0.00297   0.0365   0.0365     2.17     66.1        0        0 
-2008       12        2    0.299    0.299  0.00287  0.00287   0.0365   0.0365     2.17     66.1        0        0 
-2008       12        3    0.641    0.641  0.00615  0.00615   0.0856   0.0856     2.17     66.1        0        0 
-2008       12        4    0.109    0.109  0.00105  0.00105   0.0139   0.0139     2.17     66.1        0        0 
-2008       12        5    0.352    0.352  0.00338  0.00338   0.0357   0.0357     2.17     66.1        0        0 
-2008       12        6    0.538    0.538  0.00517  0.00517   0.0519   0.0519     2.17     66.1        0        0 
-2008       12        7     1.03     1.03  0.00991  0.00991    0.099    0.099     2.16     66.1        0        0 
-2008       12        8     0.29     0.29  0.00278  0.00278   0.0551   0.0551     2.16     66.1        0        0 
-2008       12        9    0.137    0.137  0.00132  0.00132   0.0219   0.0219     2.16     66.1        0        0 
-2008       12       10    0.473    0.473  0.00455  0.00455   0.0682   0.0682     2.16     66.1        0        0 
-2008       12       11    0.286    0.286  0.00275  0.00275   0.0421   0.0421     2.16     66.1        0        0 
-2008       12       12    0.321    0.321  0.00308  0.00308   0.0627   0.0627     2.16     66.1        0        0 
-2008       12       13    0.339    0.339  0.00326  0.00326    0.102    0.102     2.16     66.1        0        0 
-2008       12       14    0.497    0.497  0.00477  0.00477   0.0598   0.0598     2.16     66.1        0        0 
-2008       12       15   0.0965   0.0965 0.000927 0.000927   0.0172   0.0172     2.16     66.1        0        0 
-2008       12       16    0.172    0.172  0.00165  0.00165   0.0296   0.0296     2.16     66.1        0        0 
-2008       12       17    0.187    0.187  0.00179  0.00179   0.0261   0.0261     2.16     66.1        0        0 
-2008       12       18    0.161    0.161  0.00155  0.00155   0.0164   0.0164     2.16     66.1        0        0 
-2008       12       19     0.93     0.93  0.00893  0.00893   0.0823   0.0823     2.16     66.1        0        0 
-2008       12       20    0.122    0.122  0.00117  0.00117  0.00951  0.00951     2.15     66.1        0        0 
-2008       12       21    0.231    0.231  0.00222  0.00222   0.0181   0.0181     2.15     66.1        0        0 
-2008       12       22     0.36     0.36  0.00346  0.00346    0.028    0.028     2.15     66.1        0        0 
-2008       12       23    0.637    0.637  0.00612  0.00612   0.0587   0.0587     2.15     66.1        0        0 
-2008       12       24    0.211    0.211  0.00203  0.00203   0.0195   0.0195     2.15     66.1        0        0 
-2008       12       25    0.156    0.156  0.00149  0.00149   0.0184   0.0184     2.15     66.1        0        0 
-2008       12       26    0.325    0.325  0.00312  0.00312    0.105    0.105     2.15     66.1        0        0 
-2008       12       27   0.0777   0.0777 0.000746 0.000746    0.108    0.108     2.15     66.1        0        0 
-2008       12       28   0.0174   0.0174 0.000167 0.000167    0.103    0.103     2.15     66.1        0        0 
-2008       12       29        0        0        0        0    0.111    0.111     2.15     66.1        0        0 
-2008       12       30  0.00602  0.00602 5.78e-05 5.78e-05    0.101    0.101     2.15     66.1        0        0 
-2008       12       31        0        0        0        0    0.112    0.112     2.15     66.1        0        0 

-YEAR    MONTH      DAY   GPP(0) GPP(tot)   NPP(0) NPP(tot)    ET(0)  ET(tot)   LAI(0)    CC(0) DEADTREE(0) DEADTREE(tot)

-2009        1        1        0        0        0        0   0.0198   0.0198     2.15     66.1        0        0 
-2009        1        2    0.157    0.157   0.0015   0.0015   0.0379   0.0379     2.15     66.1        0        0 
-2009        1        3    0.123    0.123  0.00118  0.00118    0.116    0.116     2.15     66.1        0        0 
-2009        1        4    0.164    0.164  0.00157  0.00157   0.0411   0.0411     2.15     66.1        0        0 
-2009        1        5   0.0668   0.0668 0.000641 0.000641    0.037    0.037     2.15     66.1        0        0 
-2009        1        6        0        0        0        0    0.134    0.134     2.15     66.1        0        0 
-2009        1        7   0.0513   0.0513 0.000493 0.000493   0.0491   0.0491     2.15     66.1        0        0 
-2009        1        8   0.0295   0.0295 0.000284 0.000284   0.0425   0.0425     2.15     66.1        0        0 
-2009        1        9        0        0        0        0   0.0415   0.0415     2.15     66.1        0        0 
-2009        1       10        0        0        0        0   0.0921   0.0921     2.15     66.1        0        0 
-2009        1       11    0.426    0.426  0.00409  0.00409     0.11     0.11     2.15     66.1        0        0 
-2009        1       12    0.502    0.502  0.00482  0.00482   0.0542   0.0542     2.15     66.1        0        0 
-2009        1       13    0.125    0.125   0.0012   0.0012   0.0149   0.0149     2.14     66.1        0        0 
-2009        1       14    0.228    0.228  0.00219  0.00219   0.0292   0.0292     2.14     66.1        0        0 
-2009        1       15    0.795    0.795  0.00763  0.00763   0.0983   0.0983     2.14     66.1        0        0 
-2009        1       16    0.321    0.321  0.00308  0.00308   0.0487   0.0487     2.14     66.1        0        0 
-2009        1       17    0.285    0.285  0.00274  0.00274   0.0276   0.0276     2.14     66.1        0        0 
-2009        1       18     0.31     0.31  0.00298  0.00298   0.0287   0.0287     2.14     66.1        0        0 
-2009        1       19    0.338    0.338  0.00325  0.00325   0.0306   0.0306     2.14     66.1        0        0 
-2009        1       20     1.07     1.07   0.0103   0.0103    0.116    0.116     2.14     66.1        0        0 
-2009        1       21    0.393    0.393  0.00377  0.00377    0.052    0.052     2.14     66.1        0        0 
-2009        1       22    0.215    0.215  0.00206  0.00206   0.0251   0.0251     2.14     66.1        0        0 
-2009        1       23    0.204    0.204  0.00196  0.00196   0.0191   0.0191     2.13     66.1        0        0 
-2009        1       24    0.729    0.729    0.007    0.007   0.0889   0.0889     2.13     66.1        0        0 
-2009        1       25    0.907    0.907  0.00871  0.00871    0.118    0.118     2.13     66.1        0        0 
-2009        1       26    0.685    0.685  0.00658  0.00658   0.0995   0.0995     2.13     66.1        0        0 
-2009        1       27    0.101    0.101  0.00097  0.00097   0.0563   0.0563     2.13     66.1        0        0 
-2009        1       28    0.598    0.598  0.00574  0.00574    0.125    0.125     2.13     66.1        0        0 
-2009        1       29    0.546    0.546  0.00524  0.00524    0.149    0.149     2.13     66.1        0        0 
-2009        1       30    0.878    0.878  0.00842  0.00842    0.148    0.148     2.13     66.1        0        0 
-2009        1       31     0.63     0.63  0.00605  0.00605    0.168    0.168     2.13     66.1        0        0 
-2009        2        1    0.194    0.194  0.00186  0.00186    0.129    0.129     2.13     66.1        0        0 
-2009        2        2    0.213    0.213  0.00205  0.00205   0.0423   0.0423     2.13     66.1        0        0 
-2009        2        3     0.23     0.23  0.00221  0.00221   0.0355   0.0355     2.13     66.1        0        0 
-2009        2        4   0.0815   0.0815 0.000782 0.000782   0.0319   0.0319     2.13     66.1        0        0 
-2009        2        5    0.633    0.633  0.00607  0.00607   0.0658   0.0658     2.13     66.1        0        0 
-2009        2        6     1.44     1.44   0.0138   0.0138    0.128    0.128     2.13     66.1        0        0 
-2009        2        7    0.532    0.532  0.00511  0.00511   0.0641   0.0641     2.13     66.1        0        0 
-2009        2        8    0.435    0.435  0.00417  0.00417   0.0662   0.0662     2.13     66.1        0        0 
-2009        2        9    0.447    0.447  0.00429  0.00429   0.0576   0.0576     2.13     66.1        0        0 
-2009        2       10    0.301    0.301  0.00289  0.00289   0.0275   0.0275     2.13     66.1        0        0 
-2009        2       11    0.932    0.932  0.00895  0.00895    0.123    0.123     2.12     66.1        0        0 
-2009        2       12     1.06     1.06   0.0102   0.0102    0.171    0.171     2.12     66.1        0        0 
-2009        2       13    0.123    0.123  0.00118  0.00118    0.026    0.026     2.12     66.1        0        0 
-2009        2       14     1.23     1.23   0.0118   0.0118    0.221    0.221     2.12     66.1        0        0 
-2009        2       15    0.547    0.547  0.00525  0.00525   0.0941   0.0941     2.12     66.1        0        0 
-2009        2       16    0.972    0.972  0.00933  0.00933   0.0924   0.0924     2.12     66.1        0        0 
-2009        2       17     0.36     0.36  0.00346  0.00346   0.0359   0.0359     2.12     66.1        0        0 
-2009        2       18    0.711    0.711  0.00683  0.00683    0.147    0.147     2.12     66.1        0        0 
-2009        2       19    0.474    0.474  0.00455  0.00455   0.0791   0.0791     2.12     66.1        0        0 
-2009        2       20    0.532    0.532  0.00511  0.00511   0.0562   0.0562     2.12     66.1        0        0 
-2009        2       21    0.879    0.879  0.00844  0.00844   0.0872   0.0872     2.12     66.1        0        0 
-2009        2       22    0.654    0.654  0.00627  0.00627   0.0602   0.0602     2.12     66.1        0        0 
-2009        2       23     0.47     0.47  0.00451  0.00451    0.048    0.048     2.12     66.1        0        0 
-2009        2       24    0.448    0.448   0.0043   0.0043   0.0528   0.0528     2.12     66.1        0        0 
-2009        2       25    0.719    0.719   0.0069   0.0069   0.0799   0.0799     2.12     66.1        0        0 
-2009        2       26     1.64     1.64   0.0157   0.0157    0.146    0.146     2.12     66.1        0        0 
-2009        2       27    0.396    0.396  0.00381  0.00381   0.0336   0.0336     2.11     66.1        0        0 
-2009        2       28      1.2      1.2   0.0115   0.0115   0.0999   0.0999     2.11     66.1        0        0 
-2009        3        1     2.26     2.26   0.0217   0.0217    0.179    0.179     2.11     66.1        0        0 
-2009        3        2      2.2      2.2   0.0212   0.0212    0.196    0.196     2.11     66.1        0        0 
-2009        3        3     1.05     1.05   0.0101   0.0101   0.0957   0.0957     2.11     66.1        0        0 
-2009        3        4    0.502    0.502  0.00481  0.00481   0.0487   0.0487     2.11     66.1        0        0 
-2009        3        5     1.82     1.82   0.0175   0.0175    0.192    0.192     2.11     66.1        0        0 
-2009        3        6     2.21     2.21   0.0212   0.0212    0.226    0.226     2.11     66.1        0        0 
-2009        3        7     2.31     2.31   0.0222   0.0222    0.218    0.218     2.11     66.1        0        0 
-2009        3        8     2.27     2.27   0.0218   0.0218    0.182    0.182     2.11     66.1        0        0 
-2009        3        9     1.77     1.77    0.017    0.017    0.165    0.165     2.11     66.1        0        0 
-2009        3       10    0.501    0.501  0.00481  0.00481   0.0471   0.0471     2.11     66.1        0        0 
-2009        3       11     2.89     2.89   0.0277   0.0277    0.249    0.249     2.11     66.1        0        0 
-2009        3       12    0.592    0.592  0.00569  0.00569    0.047    0.047     2.11     66.1        0        0 
-2009        3       13     2.91     2.91   0.0279   0.0279    0.221    0.221     2.11     66.1        0        0 
-2009        3       14     1.34     1.34   0.0128   0.0128    0.102    0.102     2.11     66.1        0        0 
-2009        3       15     2.51     2.51   0.0241   0.0241    0.193    0.193     2.11     66.1        0        0 
-2009        3       16     2.35     2.35   0.0226   0.0226    0.188    0.188     2.11     66.1        0        0 
-2009        3       17     3.88     3.88   0.0372   0.0372    0.285    0.285     2.11     66.1        0        0 
-2009        3       18     3.63     3.63   0.0349   0.0349    0.288    0.288     2.11     66.1        0        0 
-2009        3       19     3.27     3.27   0.0314   0.0314    0.265    0.265     2.11     66.1        0        0 
-2009        3       20     3.93     3.93   0.0377   0.0377    0.346    0.346     2.11     66.1        0        0 
-2009        3       21     3.93     3.93   0.0378   0.0378    0.327    0.327     2.11     66.1        0        0 
-2009        3       22     3.09     3.09   0.0296   0.0296    0.256    0.256     2.11     66.1        0        0 
-2009        3       23     1.09     1.09   0.0105   0.0105   0.0911   0.0911     2.11     66.1        0        0 
-2009        3       24     2.42     2.42   0.0233   0.0233     0.24     0.24     2.11     66.1        0        0 
-2009        3       25     2.18     2.18    0.021    0.021    0.198    0.198     2.11     66.1        0        0 
-2009        3       26    0.651    0.651  0.00625  0.00625   0.0553   0.0553     2.11     66.1        0        0 
-2009        3       27      2.3      2.3   0.0221   0.0221    0.196    0.196     2.11     66.1        0        0 
-2009        3       28     1.72     1.72   0.0165   0.0165    0.153    0.153     2.11     66.1        0        0 
-2009        3       29     3.51     3.51   0.0337   0.0337    0.321    0.321     2.11     66.1        0        0 
-2009        3       30      4.3      4.3   0.0412   0.0412    0.375    0.375     2.11     66.1        0        0 
-2009        3       31     4.98     4.98   0.0478   0.0478    0.374    0.374     2.11     66.1        0        0 
-2009        4        1     5.32     5.32   0.0511   0.0511    0.377    0.377     2.11     66.1        0        0 
-2009        4        2     5.27     5.27   0.0506   0.0506    0.362    0.362     2.11     66.2        0        0 
-2009        4        3     4.54     4.54   0.0436   0.0436    0.316    0.316     2.11     66.2        0        0 
-2009        4        4     1.76     1.76   0.0169   0.0169    0.129    0.129     2.11     66.2        0        0 
-2009        4        5     4.96     4.96   0.0476   0.0476    0.343    0.343     2.11     66.2        0        0 
-2009        4        6     3.32     3.32   0.0319   0.0319    0.232    0.232     2.11     66.2        0        0 
-2009        4        7     1.67     1.67    0.016    0.016    0.116    0.116     2.11     66.2        0        0 
-2009        4        8     1.65     1.65   0.0159   0.0159    0.124    0.124     2.11     66.2        0        0 
-2009        4        9     2.43     2.43   0.0234   0.0234    0.165    0.165     2.11     66.2        0        0 
-2009        4       10     3.17     3.17   0.0304   0.0304    0.269    0.269     2.11     66.2        0        0 
-2009        4       11     2.67     2.67   0.0256   0.0256    0.204    0.204     2.11     66.2        0        0 
-2009        4       12      3.5      3.5   0.0336   0.0336     0.24     0.24     2.11     66.2        0        0 
-2009        4       13      5.7      5.7   0.0548   0.0548    0.389    0.389     2.11     66.2        0        0 
-2009        4       14     5.15     5.15   0.0495   0.0495    0.356    0.356     2.11     66.2        0        0 
-2009        4       15     5.18     5.18   0.0498   0.0498    0.357    0.357     2.11     66.2        0        0 
-2009        4       16     5.19     5.19   0.0498   0.0498    0.357    0.357     2.11     66.2        0        0 
-2009        4       17     5.07     5.07   0.0487   0.0487    0.349    0.349     2.11     66.2        0        0 
-2009        4       18     5.15     5.15   0.0494   0.0494    0.355    0.355     2.11     66.2        0        0 
-2009        4       19     5.16     5.16   0.0495   0.0495    0.356    0.356     2.12     66.2        0        0 
-2009        4       20     5.14     5.14   0.0493   0.0493    0.356    0.356     2.12     66.2        0        0 
-2009        4       21     6.19     6.19   0.0594   0.0594    0.426    0.426     2.12     66.2        0        0 
-2009        4       22     5.67     5.67   0.0544   0.0544    0.399    0.399     2.12     66.2        0        0 
-2009        4       23     6.55     6.55   0.0629   0.0629    0.467    0.467     2.12     66.2        0        0 
-2009        4       24     5.87     5.87   0.0563   0.0563    0.408    0.408     2.12     66.2        0        0 
-2009        4       25     4.45     4.45   0.0428   0.0428    0.309    0.309     2.12     66.2        0        0 
-2009        4       26     2.29     2.29    0.022    0.022    0.157    0.157     2.12     66.2        0        0 
-2009        4       27     3.98     3.98   0.0382   0.0382    0.277    0.277     2.12     66.2        0        0 
-2009        4       28     2.72     2.72   0.0261   0.0261    0.199    0.199     2.12     66.2        0        0 
-2009        4       29     4.94     4.94   0.0474   0.0474    0.343    0.343     2.12     66.2        0        0 
-2009        4       30     4.11     4.11   0.0394   0.0394    0.284    0.284     2.12     66.2        0        0 
-2009        5        1     4.61     4.61   0.0443   0.0443    0.325    0.325     2.13     66.2        0        0 
-2009        5        2     3.65     3.65   0.0351   0.0351     0.25     0.25     2.12     66.3        0        0 
-2009        5        3      4.2      4.2   0.0403   0.0403    0.296    0.296     2.12     66.3        0        0 
-2009        5        4     5.27     5.27   0.0506   0.0506    0.385    0.385     2.12     66.3        0        0 
-2009        5        5     1.97     1.97   0.0189   0.0189    0.136    0.136     2.12     66.3        0        0 
-2009        5        6     1.57     1.57   0.0151   0.0151    0.108    0.108     2.12     66.3        0        0 
-2009        5        7      5.4      5.4   0.0518   0.0518    0.372    0.372     2.12     66.3        0        0 
-2009        5        8     5.52     5.52    0.053    0.053     0.38     0.38     2.12     66.3        0        0 
-2009        5        9     4.68     4.68    0.045    0.045    0.326    0.326     2.13     66.3        0        0 
-2009        5       10     5.37     5.37   0.0516   0.0516    0.388    0.388     2.13     66.3        0        0 
-2009        5       11     5.05     5.05   0.0485   0.0485    0.348    0.348     2.13     66.3        0        0 
-2009        5       12     3.38     3.38   0.0324   0.0324    0.234    0.234     2.13     66.3        0        0 
-2009        5       13     4.71     4.71   0.0452   0.0452     0.34     0.34     2.13     66.3        0        0 
-2009        5       14      4.5      4.5   0.0432   0.0432    0.321    0.321     2.13     66.3        0        0 
-2009        5       15     3.14     3.14   0.0301   0.0301    0.211    0.211     2.13     66.3        0        0 
-2009        5       16     4.43     4.43   0.0425   0.0425    0.304    0.304     2.13     66.3        0        0 
-2009        5       17     3.71     3.71   0.0357   0.0357    0.254    0.254     2.13     66.3        0        0 
-2009        5       18     5.59     5.59   0.0537   0.0537    0.385    0.385     2.13     66.3        0        0 
-2009        5       19      5.1      5.1    0.049    0.049    0.356    0.356     2.13     66.3        0        0 
-2009        5       20      4.7      4.7   0.0451   0.0451    0.336    0.336     2.13     66.3        0        0 
-2009        5       21      5.2      5.2   0.0499   0.0499    0.362    0.362     2.13     66.3        0        0 
-2009        5       22      6.9      6.9   0.0662   0.0662    0.478    0.478     2.14     66.3        0        0 
-2009        5       23     5.36     5.36   0.0514   0.0514    0.396    0.396     2.14     66.3        0        0 
-2009        5       24     5.15     5.15   0.0494   0.0494    0.424    0.424     2.14     66.3        0        0 
-2009        5       25     2.54     2.54   0.0244   0.0244    0.276    0.276     2.14     66.3        0        0 
-2009        5       26     2.56     2.56   0.0246   0.0246    0.177    0.177     2.14     66.3        0        0 
-2009        5       27     3.92     3.92   0.0377   0.0377    0.274    0.274     2.14     66.3        0        0 
-2009        5       28     4.84     4.84   0.0465   0.0465    0.332    0.332     2.14     66.3        0        0 
-2009        5       29     6.35     6.35    0.061    0.061    0.471    0.471     2.14     66.3        0        0 
-2009        5       30     5.77     5.77   0.0553   0.0553    0.444    0.444     2.14     66.3        0        0 
-2009        5       31      4.8      4.8   0.0461   0.0461    0.384    0.384     2.14     66.3        0        0 
-2009        6        1     4.13     4.13   0.0397   0.0397    0.412    0.412     2.14     66.3        0        0 
-2009        6        2     6.39     6.39   0.0613   0.0613    0.486    0.486     2.14     66.4        0        0 
-2009        6        3     7.09     7.09    0.068    0.068    0.489    0.489     2.14     66.4        0        0 
-2009        6        4     3.75     3.75    0.036    0.036    0.271    0.271     2.15     66.4        0        0 
-2009        6        5     4.03     4.03   0.0387   0.0387    0.285    0.285     2.15     66.4        0        0 
-2009        6        6     5.03     5.03   0.0483   0.0483    0.351    0.351     2.15     66.4        0        0 
-2009        6        7     4.38     4.38    0.042    0.042    0.303    0.303     2.15     66.4        0        0 
-2009        6        8     5.12     5.12   0.0492   0.0492    0.352    0.352     2.15     66.4        0        0 
-2009        6        9     4.15     4.15   0.0398   0.0398    0.285    0.285     2.15     66.4        0        0 
-2009        6       10     3.46     3.46   0.0332   0.0332    0.235    0.235     2.15     66.4        0        0 
-2009        6       11     3.88     3.88   0.0373   0.0373    0.265    0.265     2.15     66.4        0        0 
-2009        6       12      8.5      8.5   0.0816   0.0816    0.585    0.585     2.15     66.4        0        0 
-2009        6       13      7.3      7.3   0.0701   0.0701    0.504    0.504     2.15     66.4        0        0 
-2009        6       14     2.48     2.48   0.0238   0.0238     0.17     0.17     2.15     66.4        0        0 
-2009        6       15     3.64     3.64   0.0349   0.0349     0.25     0.25     2.15     66.4        0        0 
-2009        6       16     6.35     6.35   0.0609   0.0609    0.441    0.441     2.16     66.4        0        0 
-2009        6       17     5.15     5.15   0.0494   0.0494    0.417    0.417     2.16     66.4        0        0 
-2009        6       18     6.18     6.18   0.0593   0.0593    0.455    0.455     2.16     66.4        0        0 
-2009        6       19     6.88     6.88   0.0661   0.0661    0.478    0.478     2.16     66.4        0        0 
-2009        6       20     4.76     4.76   0.0457   0.0457    0.328    0.328     2.16     66.4        0        0 
-2009        6       21     6.57     6.57   0.0631   0.0631    0.453    0.453     2.16     66.4        0        0 
-2009        6       22     5.47     5.47   0.0525   0.0525     0.38     0.38     2.16     66.4        0        0 
-2009        6       23     6.76     6.76   0.0649   0.0649    0.499    0.499     2.17     66.4        0        0 
-2009        6       24     5.34     5.34   0.0513   0.0513    0.467    0.467     2.17     66.4        0        0 
-2009        6       25     3.86     3.86   0.0371   0.0371     0.42     0.42     2.17     66.4        0        0 
-2009        6       26     3.77     3.77   0.0362   0.0362     0.47     0.47     2.17     66.4        0        0 
-2009        6       27     5.91     5.91   0.0568   0.0568    0.521    0.521     2.17     66.4        0        0 
-2009        6       28     3.62     3.62   0.0347   0.0347    0.326    0.326     2.17     66.4        0        0 
-2009        6       29     4.69     4.69    0.045    0.045    0.501    0.501     2.17     66.4        0        0 
-2009        6       30     3.17     3.17   0.0304   0.0304    0.483    0.483     2.17     66.4        0        0 
-2009        7        1     3.38     3.38   0.0324   0.0324    0.432    0.432     2.18     66.4        0        0 
-2009        7        2        0        0        0        0    0.374    0.374     2.17     66.6        0        0 
-2009        7        3     2.46     2.46   0.0236   0.0236    0.349    0.349     2.17     66.6        0        0 
-2009        7        4     3.47     3.47   0.0333   0.0333     0.36     0.36     2.17     66.6        0        0 
-2009        7        5     2.71     2.71    0.026    0.026    0.329    0.329     2.17     66.6        0        0 
-2009        7        6     4.38     4.38   0.0421   0.0421    0.354    0.354     2.17     66.6        0        0 
-2009        7        7     4.12     4.12   0.0396   0.0396    0.284    0.284     2.17     66.6        0        0 
-2009        7        8     2.41     2.41   0.0231   0.0231    0.196    0.196     2.17     66.6        0        0 
-2009        7        9     2.59     2.59   0.0248   0.0248    0.188    0.188     2.17     66.6        0        0 
-2009        7       10     2.16     2.16   0.0207   0.0207    0.148    0.148     2.17     66.6        0        0 
-2009        7       11     3.36     3.36   0.0323   0.0323    0.231    0.231     2.17     66.6        0        0 
-2009        7       12     3.81     3.81   0.0366   0.0366    0.286    0.286     2.17     66.6        0        0 
-2009        7       13     4.77     4.77   0.0458   0.0458    0.383    0.383     2.17     66.6        0        0 
-2009        7       14     4.15     4.15   0.0398   0.0398     0.41     0.41     2.17     66.6        0        0 
-2009        7       15     3.87     3.87   0.0371   0.0371    0.358    0.358     2.18     66.6        0        0 
-2009        7       16     3.08     3.08   0.0296   0.0296     0.34     0.34     2.18     66.6        0        0 
-2009        7       17     3.99     3.99   0.0383   0.0383     0.33     0.33     2.18     66.6        0        0 
-2009        7       18     3.98     3.98   0.0382   0.0382    0.284    0.284     2.18     66.6        0        0 
-2009        7       19     4.59     4.59   0.0441   0.0441     0.33     0.33     2.18     66.6        0        0 
-2009        7       20     3.83     3.83   0.0368   0.0368    0.285    0.285     2.18     66.6        0        0 
-2009        7       21     2.62     2.62   0.0252   0.0252    0.297    0.297     2.18     66.6        0        0 
-2009        7       22     3.58     3.58   0.0344   0.0344    0.291    0.291     2.18     66.6        0        0 
-2009        7       23     2.12     2.12   0.0204   0.0204    0.167    0.167     2.18     66.6        0        0 
-2009        7       24     4.17     4.17     0.04     0.04    0.325    0.325     2.18     66.6        0        0 
-2009        7       25     4.46     4.46   0.0428   0.0428    0.355    0.355     2.18     66.6        0        0 
-2009        7       26     4.42     4.42   0.0424   0.0424    0.357    0.357     2.18     66.6        0        0 
-2009        7       27     3.42     3.42   0.0328   0.0328    0.272    0.272     2.18     66.6        0        0 
-2009        7       28     4.63     4.63   0.0445   0.0445    0.376    0.376     2.18     66.6        0        0 
-2009        7       29     3.18     3.18   0.0305   0.0305    0.311    0.311     2.18     66.6        0        0 
-2009        7       30     4.34     4.34   0.0416   0.0416    0.322    0.322     2.18     66.6        0        0 
-2009        7       31      5.4      5.4   0.0519   0.0519    0.398    0.398     2.18     66.6        0        0 
-2009        8        1     2.87     2.87   0.0275   0.0275    0.315    0.315     2.18     66.6        0        0 
-2009        8        2     3.12     3.12     0.03     0.03    0.222    0.222     2.18     66.7        0        0 
-2009        8        3     5.38     5.38   0.0516   0.0516    0.402    0.402     2.18     66.7        0        0 
-2009        8        4     3.78     3.78   0.0363   0.0363    0.376    0.376     2.18     66.7        0        0 
-2009        8        5     1.85     1.85   0.0178   0.0178    0.302    0.302     2.18     66.7        0        0 
-2009        8        6        0        0        0        0    0.302    0.302     2.18     66.7        0        0 
-2009        8        7     2.76     2.76   0.0265   0.0265    0.297    0.297     2.18     66.7        0        0 
-2009        8        8     4.29     4.29   0.0411   0.0411    0.351    0.351     2.18     66.7        0        0 
-2009        8        9     5.01     5.01   0.0481   0.0481    0.387    0.387     2.18     66.7        0        0 
-2009        8       10      4.2      4.2   0.0403   0.0403    0.368    0.368     2.19     66.7        0        0 
