daily output file at cell level

Daily summary output from 3D-CMCC version 'f', time 'd', spatial 'u'


Cell 1, 1, Lat = 51.18, Long  = 4.31


Daily GPP = daily total gross primary production (gC/m2/day)
Daily NPP = daily total net primary production (tDM/m2/day)
Daily ET = daily canopy transpiration(mm/day)
Daily LAI = daily Leaf Area Index (m^2/m^2)
Daily F_SW = Daily Soil water modifier
Daily F_PSI = Daily Soil water modifier-BIOME
Daily F_T = Daily temperature modifier
Daily F_PSI = Daily VPD modifier



-YEAR      MONTH        DAY        GPP        NPP         ET        LAI       F_SW      F_PSI        F_T      F_VPD

-2001         10         20    3.35384  0.0170347    0.18069    4.20601          1          1    0.952881    0.842822
-2001         10         21    3.00114  0.0152433   0.151782     4.2031          1          1    0.999965    0.916219
-2001         10         22    4.85963  0.0246829   0.246735    4.20087          1          1      0.9967    0.912561
-2001         10         23    1.23924 0.00629431  0.0627466    4.19741          1          1    0.981518           1
-2001         10         24    2.08647  0.0105975   0.107543    4.19432          1          1    0.966356    0.991536
-2001         10         25    4.13893  0.0210223   0.208188    4.19184          1          1    0.997209     0.95839
-2001         10         26    4.56356  0.0231791   0.231812    4.18953          1          1    0.990923    0.941765
-2001         10         27     2.9374  0.0149196   0.147944    4.18664          1          1    0.994235    0.968022
-2001         10         28    1.77391 0.00900998  0.0920268    4.18347          1          1    0.960428    0.992528
-2001         10         29    3.99371  0.0202847   0.205852    4.18103          1          1    0.976347    0.945067
-2001         10         30    4.60158  0.0233722   0.240361    4.17876          1          1     0.98737     0.82572
-2001         10         31    2.82458  0.0143465   0.144919    4.17583          1          1    0.994906    0.878535
-2001         11          1    4.78271  0.0242922   0.262534     4.1739          1          1    0.921892    0.919431
-2001         11          2    4.30801  0.0218811   0.231696    4.17172          1          1    0.939015    0.930066
-2001         11          3    2.31343  0.0117503   0.125703    4.16889          1          1    0.927453    0.942236
-2001         11          4    2.97283  0.0150995   0.161552    4.16629          1          1    0.926932    0.944594
-2001         11          5    3.43379  0.0174408   0.193721    4.16395          1          1    0.905059    0.878974
-2001         11          6     1.0883 0.00552766  0.0601334    4.16073          1          1    0.914849    0.932394
-2001         11          7    1.67502 0.00850772  0.0914439    4.15772          1          1    0.918529    0.968991
-2001         11          8    1.33293 0.00677019  0.0838236    4.15505          1          1    0.799344     0.95839
-2001         11          9    3.22402  0.0163754   0.255652    4.15371          1          1    0.634054    0.956954
-2001         11         10    2.68672  0.0136463   0.253182    4.15256          1          1    0.535372    0.940353
-2001         11         11    1.17964 0.00599158   0.090284     4.1504          1          1    0.656222    0.963676
-2001         11         12   0.786097 0.00399272  0.0443077    4.14722          1          1    0.883955           1
-2001         11         13    2.16544  0.0109986   0.142381      4.145          1          1    0.763085    0.969476
-2001         11         14      3.028  0.0153797   0.227668    4.14345          1          1    0.670106    0.949329
-2001         11         15    2.21234  0.0112369   0.231507    4.14236          1          1     0.47881    0.977262
-2001         11         16    1.56159 0.00793156   0.101794    4.13992          1          1    0.765422    0.997503
-2001         11         17    1.33742 0.00679298  0.0857518    4.13734          1          1    0.781023    0.980689
-2001         11         18    1.75767  0.0089275   0.122016    4.13515          1          1    0.719794    0.992032
-2001         11         19    1.65325 0.00839716   0.110088    4.13279          1          1    0.752241    0.980689
-2001         11         20   0.729765  0.0037066  0.0456303    4.12993          1          1    0.800881    0.982161
-2001         11         21    1.59316 0.00809191  0.0964758    4.12721          1          1    0.839724    0.910738
-2001         11         22    1.55348 0.00789038  0.0945337    4.12455          1          1    0.824602    0.974335
-2001         11         23    1.59568 0.00810471   0.121242    4.12254          1          1    0.660243    0.976286
-2001         11         24   0.297173 0.00150939  0.0179977    4.11944          1          1    0.823375    0.998501
-2001         11         25     1.2272 0.00623314   0.065219    4.11622          1          1    0.940492    0.994515
-2001         11         26    1.20677 0.00612939  0.0724313     4.1134          1          1    0.834792    0.984127
-2001         11         27    2.18961  0.0111214   0.161144    4.11153          1          1    0.680982    0.984127
-2001         11         28    1.76507 0.00896509   0.112956     4.1091          1          1    0.785498     0.96996
-2001         11         29   0.600548 0.00305029  0.0335223    4.10584          1          1    0.896035    0.992528
-2001         11         30   0.591887  0.0030063  0.0297908     4.1022          1          1    0.992025           1
-2001         12          1   0.564213 0.00286573  0.0286041    4.09855          1          1    0.993578     0.96464
-2001         12          2   0.328979 0.00167094  0.0210407    4.09563          1          1     0.78218    0.992528
-2001         12          3   0.858285 0.00435938  0.0470281     4.0924          1          1    0.914505    0.988566
-2001         12          4   0.789431 0.00400966    0.04517    4.08925          1          1    0.887769    0.929136
-2001         12          5   0.841538 0.00427432   0.047594    4.08608          1          1    0.897218     0.93426
-2001         12          6    1.38234 0.00702112  0.0821873    4.08326          1          1    0.857715    0.909373
-2001         12          7    2.13156  0.0108266   0.164602     4.0815          1          1    0.651269     0.97531
-2001         12          8    1.04346 0.00529991   0.134227    4.08037          1          1     0.38986    0.989555
-2001         12          9   0.982931 0.00499247   0.161726    4.07954          1          1    0.305073    0.985605
-2001         12         10    1.07104 0.00543999   0.138318    4.07842          1          1    0.390675    0.960789
-2001         12         11   0.445695 0.00226376  0.0370622    4.07626          1          1    0.602428    0.993521
-2001         12         12   0.501795  0.0025487  0.0445484    4.07426          1          1    0.564153     0.99551
-2001         12         13   0.396247  0.0020126   0.042162    4.07257          1          1    0.475794    0.948854
-2001         12         14          0          0   0.170979    4.07257          1          1           0    0.996506
-2001         12         15   0.225678 0.00114626  0.0929724    4.07218          1          1    0.121522           1
-2001         12         16   0.842029 0.00427681   0.143139    4.07134          1          1    0.295799    0.979219
-2001         12         17   0.231843 0.00117757  0.0490208    4.07051          1          1    0.236716           1
-2001         12         18   0.341312 0.00173358  0.0313377    4.06854          1          1    0.545079       0.999
-2001         12         19    0.61468 0.00312206  0.0486345    4.06631          1          1    0.636948     0.96996
-2001         12         20    1.43468 0.00728697   0.146047     4.0649          1          1    0.498366    0.937536
-2001         12         21   0.154574 0.000785107  0.0130968    4.06268          1          1    0.593949    0.977262
-2001         12         22   0.535069 0.00271771  0.0652256    4.06129          1          1    0.412008    0.987084
-2001         12         23   0.105482 0.000535759   0.098074    4.06112          1          1   0.0538804           1
-2001         12         24   0.171452 0.000870832  0.0140252    4.05883          1          1    0.612459    0.993024
-2001         12         25   0.795026 0.00403807  0.0544168    4.05628          1          1     0.73794    0.962232
-2001         12         26   0.349646 0.00177591  0.0438164    4.05487          1          1     0.40102    0.985605
-2001         12         27   0.235782 0.00119758  0.0202836    4.05272          1          1    0.582731    0.994018
-2001         12         28    1.76751 0.00897747   0.113049    4.05028          1          1    0.800405    0.898526
-2001         12         29   0.286753 0.00145647  0.0295816    4.04851          1          1    0.488647    0.973848
-2001         12         30   0.776888 0.00394595   0.105924    4.04738          1          1     0.36911     0.98167
-2001         12         31   0.306024 0.00155435  0.0968963    4.04688          1          1    0.158344           1

-YEAR      MONTH        DAY        GPP        NPP         ET        LAI       F_SW      F_PSI        F_T      F_VPD

-2002          1          1  0.0485949 0.000246822  0.0372177    4.04665          1          1   0.0656059           1
-2002          1          2  0.0706241 0.000358712   0.105772    4.04654          1          1   0.0335793    0.998501
-2002          1          3   0.326429 0.00165799   0.177294     4.0463          1          1   0.0925776           1
-2002          1          4   0.383282 0.00194675   0.179234    4.04603          1          1    0.107526           1
-2002          1          5    1.03202 0.00524183   0.155912    4.04512          1          1    0.335082    0.966572
-2002          1          6   0.227272 0.00115436  0.0273714     4.0436          1          1    0.417827    0.993024
-2002          1          7   0.563601 0.00286263  0.0557261    4.04185          1          1    0.509689    0.988566
-2002          1          8   0.698929 0.00354998  0.0797902    4.04041          1          1    0.442307    0.980199
-2002          1          9    1.64221 0.00834105   0.159422      4.039          1          1     0.52214    0.961751
-2002          1         10   0.960035 0.00487618    0.11383    4.03771          1          1    0.427305     0.96464
-2002          1         11   0.307818 0.00156346  0.0289346    4.03577          1          1    0.537702    0.976774
