daily output file at cell level

Daily summary output from 3D-CMCC version 'f', time 'd', spatial 'u'


Cell 0, 0, Lat = 51.18, Long  = 4.31


Daily GPP = daily total gross primary production (gC/m2/day)
Daily NPP = daily total net primary production (tDM/m2/day)
Daily ET = daily canopy transpiration(mm/day)
Daily LAI = daily Leaf Area Index (m^2/m^2)
Daily F_SW = Daily Soil water modifier
Daily F_PSI = Daily Soil water modifier-BIOME
Daily F_T = Daily temperature modifier
Daily F_PSI = Daily VPD modifier



-YEAR    MONTH      DAY   GPP(1)   GPP(0) GPP(tot)   NPP(1)   NPP(0) NPP(tot)    ET(1)    ET(0)  ET(tot)   LAI(1)   LAI(0)    CC(1)    CC(0) DEADTREE(1) DEADTREE(0) DEADTREE(tot)
-2006       12       15    0.453    0.036    0.489  0.00435 0.000345  0.00469   0.0562   0.0243   0.0805      2.4     1.61     50.2     7.98        0        0        0
-2006       12       16    0.094  0.00747    0.101 0.000902 7.17e-05 0.000974   0.0123  0.00535   0.0177      2.4     1.61     50.2     7.98        0        0        0
-2006       12       17    0.553    0.044    0.597  0.00531 0.000422  0.00573   0.0766   0.0331     0.11      2.4     1.61     50.2     7.98        0        0        0
-2006       12       18    0.251     0.02    0.271  0.00241 0.000192  0.00261   0.0544   0.0236   0.0779      2.4     1.61     50.2     7.98        0        0        0
-2006       12       19    0.322   0.0256    0.347  0.00309 0.000245  0.00333   0.0703   0.0305    0.101      2.4     1.61     50.2     7.98        0        0        0
-2006       12       20    0.208   0.0165    0.225    0.002 0.000159  0.00216   0.0448   0.0194   0.0642      2.4     1.61     50.2     7.98        0        0        0
-2006       12       21    0.205   0.0163    0.222  0.00197 0.000157  0.00213   0.0265   0.0115   0.0379      2.4     1.61     50.2     7.98        0        0        0
-2006       12       22     0.18   0.0143    0.194  0.00173 0.000137  0.00187   0.0244   0.0106    0.035      2.4     1.61     50.2     7.98        0        0        0
-2006       12       23    0.162   0.0129    0.175  0.00156 0.000124  0.00168   0.0282   0.0122   0.0404     2.39     1.61     50.2     7.98        0        0        0
-2006       12       24   0.0765  0.00608   0.0826 0.000734 5.84e-05 0.000793   0.0246   0.0106   0.0352     2.39     1.61     50.2     7.98        0        0        0
-2006       12       25     0.13   0.0103     0.14  0.00124 9.89e-05  0.00134   0.0221  0.00957   0.0316     2.39      1.6     50.2     7.98        0        0        0
-2006       12       26   0.0504  0.00401   0.0545 0.000484 3.85e-05 0.000523   0.0122   0.0053   0.0175     2.39      1.6     50.2     7.98        0        0        0
-2006       12       27    0.012 0.000958    0.013 0.000116 9.19e-06 0.000125  0.00547  0.00238  0.00785     2.39      1.6     50.2     7.98        0        0        0
-2006       12       28   0.0402   0.0032   0.0434 0.000386 3.07e-05 0.000417  0.00858  0.00372   0.0123     2.39      1.6     50.2     7.98        0        0        0
-2006       12       29    0.536   0.0426    0.578  0.00514 0.000409  0.00555   0.0719   0.0311    0.103     2.39      1.6     50.2     7.98        0        0        0
-2006       12       30   0.0802  0.00638   0.0866  0.00077 6.13e-05 0.000831  0.00848  0.00369   0.0122     2.39      1.6     50.2     7.98        0        0        0
-2006       12       31    0.244   0.0194    0.264  0.00234 0.000186  0.00253   0.0244   0.0106   0.0349     2.39      1.6     50.2     7.98        0        0        0

-YEAR    MONTH      DAY   GPP(1)   GPP(0) GPP(tot)   NPP(1)   NPP(0) NPP(tot)    ET(1)    ET(0)  ET(tot)   LAI(1)   LAI(0)    CC(1)    CC(0) DEADTREE(1) DEADTREE(0) DEADTREE(tot)

-2007        1        1    0.402    0.032    0.434  0.00386 0.000307  0.00417   0.0418    0.018   0.0598     2.38      1.6     50.2     7.98        0        0        0
-2007        1        2    0.206   0.0164    0.222  0.00198 0.000157  0.00214    0.027   0.0117   0.0386     2.38      1.6     50.2     7.98        0        0        0
-2007        1        3    0.288   0.0229    0.311  0.00276  0.00022  0.00298   0.0342   0.0148    0.049     2.38      1.6     50.2     7.98        0        0        0
-2007        1        4    0.248   0.0197    0.267  0.00238 0.000189  0.00257   0.0264   0.0114   0.0379     2.38     1.59     50.2     7.98        0        0        0
-2007        1        5    0.214    0.017    0.231  0.00205 0.000163  0.00222    0.023  0.00999    0.033     2.38     1.59     50.2     7.98        0        0        0
-2007        1        6    0.178   0.0142    0.192  0.00171 0.000136  0.00184   0.0188  0.00816    0.027     2.38     1.59     50.2     7.98        0        0        0
-2007        1        7    0.294   0.0234    0.317  0.00282 0.000225  0.00305   0.0334   0.0145   0.0479     2.37     1.59     50.2     7.98        0        0        0
-2007        1        8    0.637   0.0507    0.688  0.00611 0.000487   0.0066   0.0655   0.0283   0.0938     2.37     1.59     50.2     7.98        0        0        0
-2007        1        9    0.352    0.028     0.38  0.00338 0.000269  0.00364   0.0336   0.0145   0.0482     2.37     1.59     50.2     7.98        0        0        0
-2007        1       10    0.232   0.0185    0.251  0.00223 0.000177  0.00241   0.0228  0.00988   0.0327     2.37     1.59     50.2     7.98        0        0        0
-2007        1       11   0.0564  0.00449   0.0609 0.000542 4.31e-05 0.000585  0.00631  0.00275  0.00906     2.37     1.59     50.2     7.98        0        0        0
-2007        1       12    0.325   0.0259    0.351  0.00312 0.000248  0.00337   0.0327   0.0142   0.0469     2.36     1.59     50.2     7.98        0        0        0
-2007        1       13    0.231   0.0184    0.249  0.00222 0.000177  0.00239   0.0229  0.00992   0.0328     2.36     1.58     50.2     7.98        0        0        0
-2007        1       14     1.02   0.0809      1.1  0.00975 0.000776   0.0105    0.109   0.0473    0.157     2.36     1.58     50.2     7.98        0        0        0
-2007        1       15    0.909   0.0724    0.981  0.00873 0.000695  0.00942    0.114   0.0494    0.164     2.36     1.58     50.2     7.98        0        0        0
-2007        1       16    0.727   0.0579    0.785  0.00698 0.000556  0.00754   0.0913   0.0396    0.131     2.36     1.58     50.2     7.98        0        0        0
-2007        1       17    0.808   0.0644    0.873  0.00776 0.000618  0.00838    0.091   0.0394     0.13     2.36     1.58     50.2     7.98        0        0        0
-2007        1       18    0.768   0.0612     0.83  0.00738 0.000587  0.00796    0.091   0.0394     0.13     2.36     1.58     50.2     7.98        0        0        0
-2007        1       19     0.52   0.0414    0.562  0.00499 0.000398  0.00539   0.0628   0.0272     0.09     2.36     1.58     50.2     7.98        0        0        0
-2007        1       20      0.6   0.0478    0.648  0.00576 0.000459  0.00622   0.0794   0.0344    0.114     2.35     1.58     50.2     7.98        0        0        0
-2007        1       21    0.539   0.0429    0.582  0.00518 0.000412  0.00559   0.0755   0.0327    0.108     2.35     1.58     50.2     7.98        0        0        0
-2007        1       22    0.409   0.0326    0.442  0.00393 0.000313  0.00424   0.0661   0.0287   0.0947     2.35     1.58     50.2     7.98        0        0        0
-2007        1       23    0.227   0.0181    0.245  0.00218 0.000173  0.00235   0.0477   0.0207   0.0684     2.35     1.58     50.2     7.98        0        0        0
-2007        1       24    0.227   0.0181    0.245  0.00218 0.000174  0.00235   0.0477   0.0207   0.0684     2.35     1.58     50.2     7.98        0        0        0
-2007        1       25   0.0671  0.00535   0.0725 0.000644 5.13e-05 0.000696   0.0485    0.021   0.0695     2.35     1.57     50.2     7.98        0        0        0
-2007        1       26    0.157   0.0125    0.169   0.0015  0.00012  0.00162   0.0335   0.0146   0.0481     2.35     1.57     50.2     7.98        0        0        0
-2007        1       27    0.624   0.0497    0.674  0.00599 0.000478  0.00647   0.0872   0.0379    0.125     2.35     1.57     50.2     7.98        0        0        0
-2007        1       28    0.184   0.0146    0.198  0.00176 0.000141   0.0019   0.0231     0.01   0.0331     2.35     1.57     50.2     7.98        0        0        0
-2007        1       29    0.511   0.0407    0.552  0.00491 0.000391   0.0053   0.0568   0.0247   0.0815     2.35     1.57     50.2     7.98        0        0        0
-2007        1       30    0.428   0.0341    0.462  0.00411 0.000328  0.00444   0.0493   0.0214   0.0708     2.34     1.57     50.2     7.98        0        0        0
-2007        1       31    0.982   0.0783     1.06  0.00943 0.000751   0.0102    0.122    0.053    0.175     2.34     1.57     50.2     7.98        0        0        0
-2007        2        1    0.295   0.0235    0.318  0.00283 0.000225  0.00305   0.0316   0.0137   0.0453     2.34     1.57     50.2     7.98        0        0        0
-2007        2        2    0.438   0.0349    0.473  0.00421 0.000335  0.00454    0.049   0.0213   0.0703     2.34     1.57     50.2     7.98        0        0        0
-2007        2        3     1.46    0.117     1.58   0.0141  0.00112   0.0152    0.172   0.0746    0.246     2.34     1.57     50.2     7.98        0        0        0
-2007        2        4        1     0.08     1.08  0.00964 0.000768   0.0104    0.135   0.0588    0.194     2.34     1.57     50.2     7.98        0        0        0
-2007        2        5    0.348   0.0277    0.376  0.00334 0.000266  0.00361   0.0616   0.0268   0.0884     2.34     1.57     50.2     7.98        0        0        0
-2007        2        6     0.39    0.031    0.421  0.00374 0.000298  0.00404   0.0781    0.034    0.112     2.34     1.56     50.2     7.98        0        0        0
-2007        2        7    0.178   0.0142    0.192  0.00171 0.000136  0.00185   0.0937   0.0408    0.134     2.34     1.56     50.2     7.98        0        0        0
-2007        2        8    0.195   0.0155     0.21  0.00187 0.000149  0.00202   0.0384   0.0167   0.0551     2.34     1.56     50.2     7.98        0        0        0
-2007        2        9    0.771   0.0614    0.832   0.0074 0.000589  0.00799     0.12   0.0519    0.171     2.34     1.56     50.2     7.98        0        0        0
-2007        2       10    0.419   0.0334    0.452  0.00402  0.00032  0.00434   0.0544   0.0237   0.0781     2.33     1.56     50.2     7.98        0        0        0
-2007        2       11    0.624   0.0497    0.674  0.00599 0.000477  0.00647   0.0682   0.0296   0.0978     2.33     1.56     50.2     7.98        0        0        0
-2007        2       12    0.781   0.0622    0.843   0.0075 0.000598  0.00809   0.0837   0.0364     0.12     2.33     1.56     50.2     7.98        0        0        0
-2007        2       13    0.528   0.0421     0.57  0.00507 0.000404  0.00548   0.0596   0.0259   0.0854     2.33     1.56     50.2     7.98        0        0        0
-2007        2       14     0.22   0.0175    0.237  0.00211 0.000168  0.00228   0.0286   0.0124    0.041     2.33     1.56     50.2     7.98        0        0        0
-2007        2       15     1.86    0.148     2.01   0.0179  0.00142   0.0193    0.208   0.0902    0.298     2.33     1.56     50.2     7.98        0        0        0
-2007        2       16     1.64    0.131     1.77   0.0157  0.00125    0.017    0.162     0.07    0.232     2.33     1.56     50.2     7.98        0        0        0
-2007        2       17     1.22   0.0975     1.32   0.0117 0.000936   0.0127    0.126   0.0544     0.18     2.33     1.56     50.2     7.98        0        0        0
-2007        2       18      0.8   0.0638    0.864  0.00768 0.000612  0.00829    0.103   0.0449    0.148     2.33     1.56     50.2     7.98        0        0        0
-2007        2       19    0.449   0.0358    0.485  0.00431 0.000343  0.00465   0.0586   0.0255   0.0841     2.32     1.55     50.2     7.98        0        0        0
