"Year" "Month" "n_days" "Rg_f" "Ta_f" "Tmax" "Tmin" "VPD_f" "Ts_f" "Precip" "SWC" "LAI" "ET" "WS_f"
2000 8 16 18.53 -9999 29.72 15.29 12.19 -9999 0 -9999 -9999 -9999 -9999
2000 8 17 18.19 -9999 31.22 16.7 13.25 -9999 0 -9999 -9999 -9999 -9999
2000 8 18 17.74 -9999 31.93 17.59 13.62 -9999 0 -9999 -9999 -9999 -9999
2000 8 19 17.6 -9999 32.13 17.7 13.83 -9999 0 -9999 -9999 -9999 -9999
2000 8 20 17.13 -9999 31.93 17.9 13.44 -9999 0 -9999 -9999 -9999 -9999
2000 8 21 17.81 -9999 34.43 18.09 16.86 -9999 0 -9999 -9999 -9999 -9999
2000 8 22 18.2 -9999 35.93 17.7 19.48 -9999 0 -9999 -9999 -9999 -9999
2000 8 23 13.2 -9999 36.93 21 18.84 -9999 0.2 -9999 -9999 -9999 -9999
2000 8 24 13.19 -9999 33.83 23.59 11.79 -9999 0 -9999 -9999 -9999 -9999
2000 8 25 15.19 -9999 31.32 19 11.9 -9999 0 -9999 -9999 -9999 -9999
2000 8 26 15.26 -9999 29.82 17.5 11.01 -9999 0 -9999 -9999 -9999 -9999
2000 8 27 15.32 -9999 29.32 16.79 10.84 -9999 0 -9999 -9999 -9999 -9999
2000 8 28 13.12 -9999 27.72 18.09 8.21 -9999 0 -9999 -9999 -9999 -9999
2000 8 29 15.41 -9999 27.22 14.4 9.86 -9999 0 -9999 -9999 -9999 -9999
2000 8 30 15.52 -9999 28.02 14.5 10.67 -9999 0 -9999 -9999 -9999 -9999
2000 8 31 16.01 -9999 31.43 15.7 14.11 -9999 0 -9999 -9999 -9999 -9999
2000 9 1 12.07 -9999 26.22 17.4 7.1 -9999 0 -9999 -9999 -9999 -9999
2000 9 2 14.63 -9999 27.13 14.5 9.71 -9999 0 -9999 -9999 -9999 -9999
2000 9 3 11.84 -9999 25.32 16.7 6.64 -9999 0 -9999 -9999 -9999 -9999
2000 9 4 12.25 -9999 23.52 14.59 6.18 -9999 0 -9999 -9999 -9999 -9999
2000 9 5 12.01 -9999 21.02 12.49 5.2 -9999 0 -9999 -9999 -9999 -9999
2000 9 6 12.21 -9999 19.32 10.59 4.81 -9999 0 -9999 -9999 -9999 -9999
2000 9 7 11.72 -9999 21.13 8.39 7.02 -9999 1.7 -9999 -9999 -9999 -9999
2000 9 8 3.4 -9999 13.02 11.4 0.76 -9999 93.2 -9999 -9999 -9999 -9999
2000 9 9 4 -9999 13.63 11.4 1.07 -9999 90.7 -9999 -9999 -9999 -9999
2000 9 10 5.46 -9999 16.43 12.8 1.96 -9999 41.4 -9999 -9999 -9999 -9999
2000 9 11 11.92 -9999 21.13 12.49 5.29 -9999 0 -9999 -9999 -9999 -9999
2000 9 12 13.41 -9999 24.13 12.4 7.84 -9999 0 -9999 -9999 -9999 -9999
2000 9 13 13.33 -9999 23.93 11.99 7.84 -9999 0 -9999 -9999 -9999 -9999
2000 9 14 12.66 -9999 24.93 13.9 7.84 -9999 0 -9999 -9999 -9999 -9999
2000 9 15 13.01 -9999 25.43 13.2 8.67 -9999 0 -9999 -9999 -9999 -9999
2000 9 16 11.89 -9999 24.43 14.5 7.06 -9999 0 -9999 -9999 -9999 -9999
2000 9 17 11.22 -9999 25.22 16.2 6.84 -9999 0 -9999 -9999 -9999 -9999
2000 9 18 10.8 -9999 26.43 17.79 7.05 -9999 0 -9999 -9999 -9999 -9999
2000 9 19 11.13 -9999 27.72 18.2 8.15 -9999 0 -9999 -9999 -9999 -9999
2000 9 20 12.64 -9999 30.43 15.59 12.88 -9999 0 -9999 -9999 -9999 -9999
2000 9 21 10.91 -9999 22.82 14.09 5.85 -9999 0 -9999 -9999 -9999 -9999
2000 9 22 11.5 -9999 21.82 11.8 6.16 -9999 0 -9999 -9999 -9999 -9999
2000 9 23 11.29 -9999 20.13 10.4 5.48 -9999 0 -9999 -9999 -9999 -9999
2000 9 24 11.97 -9999 21.32 8.49 7.13 -9999 0 -9999 -9999 -9999 -9999
2000 9 25 11.22 -9999 19.32 8.99 5.47 -9999 0 -9999 -9999 -9999 -9999
2000 9 26 11.14 -9999 20.43 9.7 5.99 -9999 0 -9999 -9999 -9999 -9999
2000 9 27 11.3 -9999 20.52 8.29 6.6 -9999 0 -9999 -9999 -9999 -9999
2000 9 28 11.21 -9999 20.82 7.99 6.93 -9999 0 -9999 -9999 -9999 -9999
2000 9 29 10.77 -9999 20.82 9.39 6.4 -9999 0 -9999 -9999 -9999 -9999
