Year	Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI	ET	WS_f
1972	7	14	11.42	14.25	15.22	11.71	2.49	-9999	0.5	-9999	-9999	-9999	-9999
1972	7	15	16.75	16.12	17.59	12.25	4.06	-9999	8.9	-9999	-9999	-9999	-9999
1972	7	16	22.26	17.3	18.77	13.44	4.34	-9999	0	-9999	-9999	-9999	-9999
1972	7	17	28.65	20.48	22.51	15.13	6.89	-9999	0	-9999	-9999	-9999	-9999
1972	7	18	35.78	22.28	25.15	14.73	10.14	-9999	0	-9999	-9999	-9999	-9999
1972	7	19	31.45	22.45	24.81	16.24	8.71	-9999	0	-9999	-9999	-9999	-9999
1972	7	20	21.84	21.61	23.68	16.15	7.46	-9999	5.9	-9999	-9999	-9999	-9999
1972	7	21	22.57	21.66	23.81	16.01	7.71	-9999	1.9	-9999	-9999	-9999	-9999
1972	7	22	29.89	22.39	24.54	16.72	8.04	-9999	0	-9999	-9999	-9999	-9999
1972	7	23	30.8	23.97	26.26	17.95	9.22	-9999	0	-9999	-9999	-9999	-9999
1972	7	24	35.02	24.69	27.54	17.19	11.49	-9999	0	-9999	-9999	-9999	-9999
1972	7	25	25.52	24.05	26.71	17.04	10.5	-9999	2.3	-9999	-9999	-9999	-9999
1972	7	26	25.63	23.65	26.32	16.62	10.31	-9999	15	-9999	-9999	-9999	-9999
1972	7	27	24.4	22.5	24.93	16.11	8.95	-9999	7.7	-9999	-9999	-9999	-9999
1972	7	28	25.34	20.9	23.41	14.28	8.44	-9999	2.3	-9999	-9999	-9999	-9999
1972	7	29	35.44	22.15	24.99	14.65	10	-9999	0	-9999	-9999	-9999	-9999
1972	7	30	35.91	21.96	24.88	14.27	10.11	-9999	0	-9999	-9999	-9999	-9999
1972	7	31	35.11	22.05	24.87	14.6	9.89	-9999	0	-9999	-9999	-9999	-9999
1972	8	1	34.03	21.02	23.66	14.07	8.84	-9999	0	-9999	-9999	-9999	-9999
1972	8	2	21.82	20.93	22.99	15.51	7.14	-9999	13.9	-9999	-9999	-9999	-9999
1972	8	3	33.7	20.04	22.61	13.27	8.2	-9999	0	-9999	-9999	-9999	-9999
1972	8	4	35.86	19.38	22.23	11.86	8.6	-9999	0	-9999	-9999	-9999	-9999
1972	8	5	35.78	21.64	24.6	13.83	10.05	-9999	0	-9999	-9999	-9999	-9999
1972	8	6	36.64	22.46	25.66	14.01	11.18	-9999	0	-9999	-9999	-9999	-9999
1972	8	7	35.08	23.67	26.68	15.73	11.38	-9999	0	-9999	-9999	-9999	-9999
1972	8	8	34.56	24.47	27.45	16.62	11.78	-9999	0	-9999	-9999	-9999	-9999
1972	8	9	34.05	24.68	27.6	16.99	11.72	-9999	0	-9999	-9999	-9999	-9999
